,Fund_1,Fund_2,Fund_3,Fund_4,Fund_5,Fund_6,Fund_7,Fund_8,Fund_9,Fund_10,Fund_11,Fund_12,Fund_13,Fund_14,Fund_15,Fund_16,Fund_17,Fund_18,Fund_19,Fund_20,Fund_21,Fund_22,Fund_23,Fund_24,Fund_25,Fund_26,Fund_27,Fund_28,Fund_29,Fund_30,Fund_31,Fund_32,Fund_33,Fund_34,Fund_35,Fund_36,Fund_37,Fund_38,Fund_39,Fund_40
2023-03-04,-0.014193849495091936,0.010674621345971497,0.007600024669515445,0.005359871236459509,-0.006144330609540619,0.022505029778691975,0.00720497443945238,0.0027844307855139925,-0.0013019746691997124,-0.02671214845731539,-0.00645989858845868,0.02861940947248434,0.01554899906224969,0.012866426034102244,-0.030195673493758124,0.014821353342686402,0.020939860351209583,0.012568285255466988,0.00800103262075645,-0.01506576541286372,-0.0033259356823718248,-0.011874584872731025,0.009952434026125456,-0.009247542164268402,0.002302061040043321,-0.00968669886165204,-0.0012028619291396616,-0.003088535731301085,0.020337795025735756,-0.003658113071000084,-0.014444324523811473,0.008747076173537682,-0.0013211185992709055,-0.0031738996191435554,0.008429570654338065,0.0033842268951446643,0.005063686584906966,0.013782306119418471,-0.01329329548653852,-0.0036804054385595687
2023-03-05,0.013055512227561945,-0.015501494432349182,0.007446125113121925,-0.03419936184759208,-0.015282376557968862,-0.008537675068530707,0.036136099333309475,0.008922173549270877,0.045063297540890015,0.001512759944304881,-0.003613361578411321,0.010064347760835394,0.002357168569823509,-0.00021706449083646305,-0.025159177934845074,0.011936750175014183,-0.004073993890078828,-0.0033609273124749245,-0.003554939328994695,-0.01964356857020356,-0.009222386553686313,0.008463923220087691,-0.0004358308671818048,0.008472604816084292,0.003706086271932828,0.007841092711313507,0.008762690824119986,-0.04886895633892539,-0.022860402700224512,0.0016703576493591334,-0.0170395434625057,-0.0045954233119836225,0.009404399063396733,-0.006278465319996004,-0.012019683422956317,-0.00345101636458674,-0.02329031505661784,0.002212991243572643,-0.013093248053528716,0.010385838440566196
2023-03-06,-0.004713370471292314,0.00044161846474429406,0.019720501296283357,0.008782786537616626,-0.00411424233692833,0.00982372012649507,0.0018620482381839294,0.02516485379187877,-0.02252957080546911,0.0025836879392896295,0.01573326996850902,-0.004898099989389573,0.01355003074642591,0.0006708347797937267,-0.0036595420084850777,0.003527954067884315,-0.001039873813378899,-0.014632690261479972,0.027606513388041737,0.02445181031766108,0.013107063929886602,0.004068176272426312,0.003778417188961861,-0.00033214661111041646,0.0008382995889145422,0.01790525669071244,-0.002851889364900508,0.006142165166848795,-0.0046953108336540116,-0.005067387282958453,-0.0035295787602713405,0.0011994439179613399,0.006421010966392094,0.00656308370233912,0.002349175021723628,-0.007088532243898283,-0.004813486467187877,0.0026565298863541623,-0.021198404389677142,0.01008843016824622
2023-03-07,-0.010616226308326123,0.013115048289453054,0.005109127061967155,0.007633387258388129,0.024856128111348588,-0.020179606628829443,-0.0006237177509458933,0.03040831260891269,0.0007004446225026819,0.002452614773169449,-0.012296831630460378,0.021036557478692153,0.022037481112756222,0.004690472890885694,-0.0054740435099295895,-0.01744353153056559,-0.005880210372386915,0.005069797355201473,0.014357660754770728,-0.019984665143970556,-0.008865145221018578,0.030553362117059803,0.007849481579837492,-0.032535635437968446,-0.004645007299873525,0.004097303799583129,0.024083881020193983,-0.012341600246144896,0.020795223639862127,0.0021753120120296425,0.02087465290873519,0.004248923735898259,-0.00946289790027156,0.006907559380063171,-0.012346906817452897,-0.004341370932116251,0.01928615835758541,0.0019267331941299993,-4.991445628394517e-05,0.0009850356908224903
2023-03-08,-0.008663982185404191,0.0020362455661688214,0.020235529350554952,0.013702524127277465,0.0035645272681360447,-0.024772822385160407,0.01239804981896529,0.014241372914650129,-0.014508031103520301,-0.00602731163299919,0.006087775098078939,0.004125494303079853,-0.003885170204927463,-0.001213805080569596,-0.007662602564024543,-0.01644994725373965,0.003148563390908587,-0.0012907313544412652,0.020349937384648634,-0.00048085471632775966,0.004230576218168245,0.012555314749213842,-0.03932024522124156,0.00631886318220415,0.010155648789508783,-0.011710542676182578,0.018111336679089648,-0.0001574942597391785,0.006894072319486874,-0.025336831622819637,-0.007886364641479633,-0.0021090326373605158,-0.005253325581966261,-0.005715694075251441,-0.028883491142545483,0.006753928461962693,-0.004798310176933787,-0.03468796921482736,0.023022197899133248,0.017535221509922868
2023-03-09,0.026445722637496342,0.002690267250178584,-0.027214918483853268,0.013015186151366289,0.026061957240502417,0.004945363046663711,0.006101053553274791,0.0026776094385724185,-0.002057252840650544,0.000723390465939164,0.008654907320684293,0.003492956677171945,0.037483859874888316,0.011382449826821578,0.025350100802994723,0.0083135935712526,0.006612661730243276,-0.00040644173506872096,0.004667524664294006,-0.0007236226846463593,0.007411947458316073,0.01182862850728981,-0.03129395355984132,-0.01962952292284309,0.013787677977283369,-0.011725208407659053,0.01773538149234354,0.013285430147489705,-0.02126413159859203,0.015852860661321518,-0.011031264494382414,0.03247378953378277,0.0009220289874584407,-0.010235902981556688,-0.009294329781927006,-0.006104251282749327,0.0020629090828439573,0.02032017606710664,-0.009143398661664874,-0.003685752919037256
2023-03-10,0.03399556804513207,0.007734281809253804,-0.010105296244505466,0.01554923750058534,0.0009417131569143748,0.022944472428587392,-0.009172404613951328,-0.0020121109132380105,-0.005175222371965852,0.019847746737949243,0.0008697623141385372,0.03769155256209871,0.011496817197908332,-0.008226445371881174,0.0013757895405334991,-0.00818513013471361,0.004871165452648308,0.017770989691864452,0.0032444045796508757,0.024659811639162855,0.01145883620856116,-0.003486613412846029,-0.02047852340177782,-0.007601659749528629,-0.0003540052073133067,0.0172641356311108,0.001271633036917314,0.01915833309571966,-0.004017181015772656,-0.008768187634851278,-0.005815016969546338,0.01790723052467819,-0.01484855725575703,0.005151737170884832,-0.008498321844790923,-0.005780508806364701,-0.00033906288988402747,0.014632703827635471,0.0020006300983674537,0.016201073037891568
2023-03-11,-0.009267915586102156,-0.016751007213854346,0.0038246548079731413,-0.014791980812975773,0.01362900669569128,0.006136356936623205,-0.009463136640280293,0.003936434888298939,0.010019180980856227,0.004129692269740117,0.017028562554881655,0.003954303439145289,0.02058858660003618,0.009992388705513774,-0.028066278712522916,0.027958477914759458,-0.0085888218512733,0.010003441833837896,0.000925934555805939,0.002976533221050848,-0.0030793319297401566,0.012383501136645797,0.008126025890483056,-0.008987528646877184,0.005696743474742359,0.005894917234990063,0.006963310601897111,-0.0023801686250494196,-0.005242003380188711,-0.026337450626457187,0.010387021093012564,0.006388288982032839,0.011969369258603825,0.0006256264248289524,0.02866046019891967,0.0221307817554961,-0.008156179589222974,-0.010519764757075646,-0.005205171769392265,-0.00074157738657288
2023-03-12,0.008341365477619062,0.007760816192876222,0.00610990481781854,0.019292816743995893,0.00991953244628821,0.0056819977632781744,-0.007720655808478012,-0.019659970254591184,-0.04130879493357356,0.018831884928293952,0.017160545990129894,-0.008986550298254974,0.008836658321891925,-0.010012392106504984,-0.0077554390780295804,-0.005571377166729747,0.011524199669414932,-0.013691905826443583,-0.009266377314013806,0.013309339533873829,0.0005326190070984191,-0.011662536568920617,0.0024409033621119207,0.0003804196310984452,0.0030119632160121677,-0.022248678502339553,0.036674978670730246,-0.0025662985806642552,-0.014864852939978504,0.0055500072960031465,-0.01919246440956787,0.010349351714034527,0.003894495193609604,-0.012360541332924272,0.019516739265642936,-0.013763059141555956,0.023795041279862553,-0.011927150011965287,0.003599618132094045,-0.0007634082545219152
2023-03-13,0.02050231880231621,-0.0014199164244098972,-0.002969216372513995,0.028342972828230933,-0.0039692482380848226,0.04385331515355196,-0.01720068256577627,0.022100562389938207,-0.0023738771027980343,-0.005472876755301115,0.018836496824367086,0.01015850616134188,0.002775500843105418,-0.013008694033617107,0.001497811796244257,-0.009656067239362472,-0.0014479863010397416,-0.011868915673203176,-0.006025001279053753,0.00675423833948962,-0.007656637217486342,0.027010209752211873,-0.01761286948877749,0.0168020339587757,0.006049047100488876,-0.0009254971809120722,0.008609291884571393,0.023208753874812433,-0.0060625163208127865,-0.0034026293441385704,-0.029844803711741,-0.0007294736495285295,0.009581474595796847,-0.012533520151003239,-0.007454876129653232,-0.015071627359600956,0.046548667985294084,-0.037537640055436944,0.010737738260231564,-0.01138011153927787
2023-03-14,-0.00884380479524199,-0.03496856040075185,-0.014622408197629003,0.015164802208371107,0.007679755645212012,0.004398801548375534,0.00025380769587047484,-0.0007750441905187042,-0.011545102833908763,0.03226385570822926,-0.01787182920504987,0.030902505453305792,0.031830761175389334,-0.0012075444718911863,-0.0016831056442353797,0.005402431249583844,-0.028265179831285698,-0.023602297236496365,-0.01253440515208684,-0.00558864311008553,-0.011339213073935286,-0.0035633933588571725,-0.017218520178402467,-0.021524729755089633,-0.010640818171990162,-0.008293853664616622,-0.0033548715739038725,0.011535297729755652,-0.00030672433645102576,0.026777211299814276,-0.007634872715609102,-0.0003635845056532309,0.01667833512819842,0.005084141143668763,0.0005433784455413629,0.007999701855007632,0.011382149618533123,-0.01837092496751501,0.006787882159009323,0.029221189892415997
2023-03-15,0.019181565773889492,0.007654637919537568,-0.0018688407162222019,-0.004782479673662082,0.007880819412263946,-0.0013157836403156844,0.009901657149169856,0.008830229377135559,-0.030482996194292226,0.003631095621411022,-0.010905648865752003,0.008196179489129003,0.019630567676636543,0.0011282509051946232,-0.010080966202370102,-0.014639863424358237,0.0047460802923266,-0.023581897949582303,-0.0016737696809126794,0.02469731457938646,-0.01807022768376584,0.014246519987913691,0.0141452199063901,0.008798699696520477,-0.01903784031066387,0.00297004270083221,-0.0068693162792873245,0.01689960474232566,0.0097191719881331,0.0025731749020882692,-0.009562810578415256,0.008829327098696271,-0.0011862246433479008,-0.003471787477569224,-0.017673242223715347,0.024023814321583785,-0.0034001759000240163,0.02632835066878278,0.01799221144445681,-0.000923506817715551
2023-03-16,-0.01678525827204744,0.010806535742786698,-0.011874392407843368,-0.008958699363375355,0.014391775577616438,0.02383365357326462,-0.006146194504355143,-0.0011018706225699858,-0.0068404038285653935,-0.0024323054029990274,-0.0022069093319022396,0.012925652650013554,-0.01393463198254785,0.011362100835004661,-0.02206460647585773,0.0026019674278203843,0.023222317842092995,0.00602669764680089,0.009606314466780954,-0.001598721142531893,0.006350239644567405,0.0021434324565526583,0.017217917113332867,-0.02060882664052437,0.018709181114363784,-0.0184444572163449,-0.02040090275207273,-0.0235467545353667,0.009855900952688412,0.004470791379488486,-0.009739709436057273,0.003913309485529284,0.021002336845030525,-0.03665541085380924,-0.01783483616107873,0.008646340694683239,0.02413464955417019,-0.004993833056286898,0.01722711971738035,0.003273048967472046
2023-03-17,0.014254612049600416,-0.013188396547267223,-0.028426395046655083,0.032421575626383016,-0.0016701841234633918,-0.007444734127748027,0.005840256179082319,0.017599238823990435,-0.013744811600064667,-0.001955350210332337,-0.033646637304662344,0.02277239320837474,-0.005311156074636664,0.0012063483295384953,-0.008973853072225717,0.003968384810670982,-0.0034077041682818708,0.01913491213918532,-0.001485310637260328,-0.01498322280529801,-0.003725183220628193,-0.012751445300758715,-0.02634719673584536,0.015856733410385244,0.019308207964241358,-0.02440295596979617,0.005019086855960669,0.04190643653573823,0.005650891952828911,0.016078487142465476,-0.0023849817849635325,-0.008820482727251538,-0.014248204943364793,-0.014970051314331176,-0.0031788229076875917,0.003464042211576222,-0.00958578495008456,-0.009926321175287753,-0.015846378854665978,-0.011373550717310344
2023-03-18,-0.018599549334290335,-0.019901499130578412,0.013419464304988351,0.015869140947838877,0.005855131647741395,0.0058471061974415504,0.002146873038077453,0.01618985360271746,0.003232641614886067,0.01807761180689518,-0.02816133089309616,-0.00658161023925306,-0.018144838145822316,0.004224732988751619,-0.002237950347459733,-0.018579592964702435,-0.004036105759139548,0.019986863336209366,0.007076049460388806,0.006727122247239018,0.0060158726557684086,0.001584612777161407,-0.011247762054313234,-0.011955152781486796,0.0012415055240289116,0.0049832119304350445,0.008856180255933595,-0.0055010883403539095,-0.02697908170894014,0.026160358410833185,-0.023646033383236894,0.01698833697269052,-0.0027152488316399136,-0.011864019375757665,0.003328728850945102,-0.005865128406742241,0.006254492421656344,0.01902740694135281,-0.013439669136681204,0.0157998759641021
2023-03-19,0.02079439503887744,-0.006082917438675388,-0.022633004216058225,-0.010228685854642209,-0.024389953118566766,-0.006962823668422043,0.02285090874351714,0.0034101312186663054,0.005258709962716634,0.0020408687670029207,-0.0018625672427549887,-0.0020640777301018784,-0.019510606845797706,0.013970769991596434,-0.010839015389968688,0.0032285541048106443,-0.018173898740633004,-0.00229950707815032,-0.00025026498023927716,-0.01633091803302038,-0.006762192972527751,0.007218735099975639,0.000558033129499163,-0.0018616868363920186,-0.013682384627018271,0.01855541325065637,0.002495472269153717,-0.012760090426147444,0.011368283706178694,-0.03095942401725965,0.0004330981495201292,0.0045206440970472946,-0.005172675692134695,-0.018230537751422925,0.006668552211110129,0.005010367693866804,0.006928218246638095,0.0005732774166455863,0.004818025195845567,0.002346329442623183
2023-03-20,-0.018613853185796624,-0.021468665813660793,-0.0013828611792243027,0.01083692458179281,0.00891095281815299,0.009457196411694421,-0.020409180776283887,-0.0042922154261950275,0.014205102999448266,0.004565297316835632,0.00335270288647999,0.0062588134174478005,0.012593906201719653,0.016081908675870015,0.003996747931779551,-0.0067269192086960895,-0.0079073712835193,0.0173367300826533,-0.005826907302933032,-0.012726942524955515,0.001914340251602114,-0.005553407919651867,0.028116109993001587,-0.012092012563475748,0.009129372330688865,-0.013077140201106658,-0.004856133328038427,0.022693723170360645,0.05258826559057992,-0.009115718836008499,-0.01808386569242836,-0.03422553902316456,-0.021352226298596164,-0.01876601387915195,0.005457880482919406,0.028525335432472,0.0034564944967913373,-0.021298100867776868,-0.005519808262945706,0.019692953547504524
2023-03-21,-0.0006859674413843418,-0.03962023847101163,0.011939218397106054,0.023303237386042168,-0.011124117566554953,0.012976486806653233,0.019849795029286188,-0.005082844696319231,-0.010392510253761356,-0.03057139343790389,-0.005032524441991449,-0.012393652682796583,-0.007096253525971687,-0.004688267765284963,0.014868823951159097,0.0009481236686785491,-0.011268037048590978,0.000553334837949782,0.0015366349807034744,-0.011030389125441992,0.009501486599603369,-0.001151339216928166,0.0009643300138690926,0.009692025874700125,-0.007367053905463232,0.014547609723561164,0.01153316084735361,0.0009393550932612846,-0.017394219321227308,-0.02204647365853367,-0.019188391467332512,-0.006573779696694508,-0.0011563481299409052,0.00019204008794493046,0.012209120217758435,0.0025759149301382927,0.018171198955191953,-0.014880456592908063,0.021589010688326422,-0.01507100441892487
2023-03-22,0.011812868875436276,-0.006997628765876849,0.008479722294269904,-0.0050069995199945455,-0.05000150700770294,-0.02298555507282459,0.023340436660960775,0.004438913149816433,-0.03168012298697582,0.0031018189194504516,-0.00327773091545914,0.01761439553655136,-0.002715649280958558,-0.00552005558078587,-0.00573825056311569,-0.012082466601482805,-0.002186383117671832,-0.002509900026297296,0.014370424641845162,-0.0052432538519352236,0.021055027100638973,0.0012968994689720363,-0.012794530053089666,-0.02470901827871709,-0.008820843579097603,-0.007086560509029045,0.009218786155061477,-0.01150104186295661,-0.00885502301132502,-0.002581414938367513,-0.02019491031140061,-0.03268697848914982,0.0032380010725440553,-0.011415580458078082,-0.0002700860859748246,-2.5877258073387418e-05,-0.041539443572770667,0.00602176483688208,-0.03512422941376391,0.03386275597528056
2023-03-23,-0.016356373111808084,-0.011939743043406349,0.001162917146612142,-0.00433333187487514,-0.030318783059321234,0.009015929057699937,-0.005596734301406057,-0.012662677946350998,0.03301832940712816,8.99877882221511e-05,0.012616451790508548,0.008013657438443915,0.004557056879208276,-0.010104578103201766,0.005107461857817222,0.006723141397732085,0.0002471133323450549,-0.004890981412462747,0.0006463730913434231,0.007014823674083515,0.01899158115314407,-0.00993209856189242,0.011398883676005675,0.016159407753479717,0.005126279453628098,-0.0006901869615340247,0.018110230903399464,0.01825236700292723,-0.0028963178856318966,-0.012303508240307248,-0.005677514068646876,0.013985232591952638,-0.004190481479260086,-0.015213497768347323,0.0033343472401997473,0.005800179882324534,-0.0019073044780653554,-0.03500028606032002,-0.02239417634936722,-0.007629006160038615
2023-03-24,0.004010608051425725,0.013229558424021431,-0.02141029328147384,0.005416665012516756,0.02898281110585787,0.014272458865158589,0.004963384792430211,0.0008825908735877188,-0.009678263952731627,-0.008747813953431893,0.0001950660793592231,-0.006608124057438864,0.013377876638078464,-0.006076402177811566,0.01948473921747397,0.011159036063398178,0.013885990791989307,-0.008129335226770269,0.001797810343882915,-0.02392752574825769,-0.009862654483272925,-0.020697040905991785,-0.007360255964008713,0.011375385696088,-0.0033769114419804577,-0.049045252473234144,-0.009921281669268018,-0.016721615016437784,0.01698033051399333,-0.02199795975095106,-0.022672630449828424,-0.012630098883947142,0.02030842150727086,-0.0037428744991537554,0.011586356025074972,0.02042999154085481,-0.022262387120660948,0.0070310859803358675,0.021279203441363935,-0.029538487281408538
2023-03-25,-0.018031020703278295,0.001495746151834102,-0.010099229650296256,-0.0018071006164140303,-0.007950804671282485,-0.014115650660862379,-0.01643654017668383,-0.03113258115979394,0.025357850436884443,-0.013456211138552474,0.007356058596146065,0.0029788468625609296,-0.003052040211192607,0.02539565838215016,-0.007599508663807344,-0.008008995848480503,0.01706936010739157,0.016833894829644938,-0.004929694148628427,0.0014734426711355648,0.01892241980184341,-0.0013487378467860608,-0.00127538616573969,-0.016433887175872172,0.006823426708511779,0.03222559435154339,0.0026311661859295507,0.018025678382408615,0.012468521675431147,-0.0011757335985747661,0.013145487542199512,0.009356171870088954,0.007636637863696167,-0.009770713302989214,-0.013596346630833811,-0.0052966852679306575,-0.014076785969326912,0.0002414526547528644,0.014659711960583811,-0.011813435077956637
2023-03-26,-0.0018110646562519237,0.0013362192432138016,0.010054316979393506,0.012345747477387717,-0.020212980705455127,0.01056033922193701,-0.009861721810872113,0.0026410517374809454,0.01855819948723386,-0.027566179766939185,-0.015186266302785925,0.013206009960834595,-7.243890912915485e-05,0.027927849898143044,-0.01347102084904848,-0.001529050175462789,0.0158457608379178,-0.0065334933518231015,-0.014054812908297971,-0.01116239611730914,-0.01089636731210991,-0.0018238646069996156,0.021579469828292366,-0.020944550315508476,-0.015718930231126183,-0.01562839939528433,0.015871052597166403,0.014691291605149873,-0.010551643771304466,-0.002190201683276288,0.02007256788007288,-0.0007541043728028455,-0.01616247891713645,0.01857749042239078,-0.0025073864088186225,-0.0197029984240383,0.00610614611442439,0.023162295115378713,-0.011333113524621472,0.007194997785933983
2023-03-27,0.0019937634449300225,0.0015365948462002788,-0.0021508452091687806,-0.008779730410183042,0.000894043631848673,-0.0033542270167191356,-0.011703674395939053,0.0039927088689947834,0.0020811042373348903,0.01547868931709459,0.010936347131784969,-0.008462976608486945,0.0034563238058469923,-0.005403610845308184,-0.01841866414833172,0.007829902332595517,0.0034803350001835803,0.031292876539730174,-0.014208575358718492,-0.008401228498116893,0.015595996653900256,0.012408822258556206,0.002001211262846513,-0.006189350634283835,-0.032400472454087045,0.005862257905936209,0.0008577327958782816,0.05841472044742131,-0.008790014419884216,-0.0032827430949624544,0.02478776576901299,-0.01359162149228556,0.008233233373699089,-0.02591303655878402,0.009550838650795646,0.0057611944507172715,-0.002372447298054687,0.0004073294215202226,0.015890531271659753,-0.023366098384605734
2023-03-28,0.012683700462766798,-0.005145658395908654,-0.01898539255845887,0.017060152290377745,0.000711945510459695,-0.010291494781597695,0.029848442553777495,0.0016128293938566737,-0.00985235339621996,0.004410230199487717,0.009783630335736024,-0.010170703692076967,0.013244495765960559,0.01763576075714656,0.012662826464067344,-0.011827353193615778,0.004540554034194524,0.010023167945046168,-0.000739302266866453,-0.018458452239663276,0.00654787950674126,0.004871414113230535,0.019081375116317183,-0.01185122851488714,-0.01701269808535626,-0.01357052389022608,-0.005114771390532421,-0.004620611774844239,-0.019916437747554756,0.01701221841477154,0.003951856357491436,0.03240719231393237,-0.01453121339494878,-0.003273670546035097,0.01985286107240332,-0.00824775251597134,0.00020141894878222951,0.007036097689557732,0.01737703814660611,0.0004744202217469861
2023-03-29,-0.004377240544739421,0.005388879266577185,0.011979539285513319,0.014423816737450499,0.017627213121348947,-0.0009763009452473511,-0.002649858792833546,-0.002062230479514746,-0.009858298128178398,0.011781096934991483,0.01159640468446247,-0.0006666787682625078,0.020391771702843592,-0.0010130268039840187,0.01485154041914481,0.00920720527395477,0.02256167172656011,0.004513843617629366,0.012599186070101194,-0.004451956866242059,-0.010254021854724515,0.007943813703503734,-0.02075665997790866,0.004869633282901844,0.004720871331820772,-1.826748203561984e-05,-0.014358396309418623,-0.0018359137891006943,-0.0041483947260814984,-0.008315961754061055,-0.008227654906605751,0.004096629411205867,0.0016554225482558957,-0.004152531977022481,-0.015867543402006527,0.012157044664431762,0.01825788523147756,-0.005284545519873909,0.007314039832281977,0.005487525511066854
2023-03-30,-0.0007701511666488496,0.0060654012370027904,-0.01847585126694213,-0.004087018336942062,-0.018417257549753874,-0.0108856093607689,-0.015216947436840936,0.01382045452366042,-0.012061398229745944,-0.006927313709912361,0.012458197806469052,-0.009231404999995247,-0.01194574792844042,0.008742229844605345,-0.001038264491718513,0.0004450890514267841,-0.020526460944889923,-0.011108244203483286,-0.002850995491227365,0.014771065632295974,0.01726457073725076,0.028575052057431986,0.03400390913193366,-0.013373341140342615,0.04296125083687323,-0.0005577048706465809,-0.0022968071610394913,0.020816970018821386,0.006422453946219394,-0.006536305043205931,0.00021327639589675384,-0.017737928678525056,-0.03643055934468792,0.0014963779043638266,0.0009737929010087291,0.007617637339036767,0.014184119090702515,-0.006896582908230937,0.012307311027272552,0.030194073138959276
2023-03-31,0.006865948831087947,0.01784997607954533,-0.009391254898447037,0.005546823340955829,-0.012396291919184683,0.010303563814953566,0.007359886396740217,0.01082834015819878,-0.0009450737642567235,-0.010987338254447058,-0.001551210222487021,0.0057184704442618615,0.004497914647305347,-0.012881559571058467,-0.0028879215772448542,0.01761623806176871,0.03487621415465638,-0.007656429959050325,0.03784427988016645,-0.025102403117919333,-0.023723541045304886,-0.0056361689305027985,-0.014560909336224712,-0.013425959667689296,0.017768335172805096,0.02458273258014789,-0.0014412263641565082,0.017090397161649343,-0.021782436086413524,-0.014175208271159215,0.00947470676155774,0.01822750772682463,0.002894767867861383,-0.013473297415640238,0.000429747473696776,0.009325988988001754,-0.003167835760231589,-0.014819827615632893,-0.0015568279296299665,0.024338129726141276
2023-04-01,0.0018267794271232094,0.014825605933668357,0.0006789127181458432,-0.003620517422300779,0.005699275475071873,-0.012465655669993674,0.038131237505526355,0.011824634377508013,0.007505811431839291,-0.02893290030119506,0.008654737601422354,0.007084383800365194,-0.0005931720127743628,0.00910781699320487,-0.005114057195849762,0.00040981316018929144,-0.005793232633196858,0.004464304956420572,-0.03259373802243434,-0.017496603552459508,-0.006797024155110661,-0.009068997683067796,-0.00758562923780943,0.0005268490923702563,-0.02525052808367555,-0.01759626032408823,-0.007226774034026348,0.007930024547172062,0.011170851101614358,0.02698036275203467,-0.00964233869621594,-0.006256251466060363,-0.0017735251065355406,-0.0018400047722204743,-0.006145129759597936,-0.01085983378930846,-0.009373428524611602,-0.005595169065209753,0.0050996476872495426,-0.04312396355975386
2023-04-02,-0.023813817571636815,0.01439558378777852,-0.000612931057836986,-0.0018719925122989835,-0.019186538266962098,-0.012254441016468741,-0.027526188620777547,0.006905101897556259,-0.010121328314806919,0.004668696880309471,-0.003300674798429571,-0.0022127678212435086,-0.020365680572366367,-3.811691330348377e-06,-0.013152037153229577,0.0005155753862692268,0.008797443599752501,-0.0025642274647928957,-0.00012216115308848901,0.02149469363649502,0.004487537995673585,0.006212476401520716,0.006076811342360199,0.004332452620462967,0.01818405948023412,-0.0013054625734211032,0.015594521457523162,0.0045738769377619455,-0.004371857184354649,-0.015617632303160114,0.015159391504439245,0.008662537402210312,-0.004988037661277199,0.011135575364772205,-0.013732980241289727,0.024148447767877036,-0.01388973138578663,0.0020325248456604266,-0.0068184838711002425,-0.015338191541236626
2023-04-03,0.016200742471487894,0.007758768248600013,0.026972484538611667,0.0201498621313525,0.00777984544917561,-0.010237607231479477,0.024765050034984245,-0.004889055040705994,-0.00692153707953984,0.007601525031399194,-0.01841157221998979,0.007659369812705787,-0.021032249838323636,0.03234632900086799,-0.011278106003096743,-0.0070204771994961165,0.021250288292975827,-0.0017010031021846192,-0.00596096142635213,-0.019283066442480946,-0.0022260990758833834,0.0044614032036166314,-0.018816821322461534,0.0069986017436470226,0.033722232018180316,-0.0017443665878681958,-0.0065395494373360254,-0.014036206765727019,0.002471626865766509,0.0009432733132899143,0.023260811485670833,-0.03830644114389308,0.008871058194403252,0.03161613955944102,-0.0009122151147520703,-0.006187468372237884,0.018631453340140207,0.02637005366444741,0.01666434362795287,-0.0027948172004386308
2023-04-04,-0.007591700069180109,0.04289336280705959,0.014745904382564672,0.011874586268135454,0.00708741189545495,0.0028375836673535234,-0.014960597145969914,-0.0028765973705226476,-0.004960592073070525,0.01684869179877524,0.01871631586301236,0.01967177681212812,0.009062510025594732,0.005671143169632286,-0.012890178660157351,0.0025529163437488472,-0.002528475146496122,0.0146996588902552,0.0024790665701557696,-0.00834161387151745,5.493619864273974e-05,0.013637252633695906,-0.03604351617204557,-0.004871081233379438,0.01745709909179638,0.024901124908468207,0.023143475152610303,0.010053312038451223,-0.01119397968644296,0.0021485545667100127,0.006517288780751024,0.0020460740671645675,0.020913542509804126,0.03948617430939941,0.042138569926131075,0.005736229781599421,0.017631975376053474,0.014850647242035813,0.013249160707988398,0.013820139073322704
2023-04-05,-0.007693687213687985,0.02223587536254311,0.019064685854404274,2.6361451140768813e-05,0.011744416256478938,0.007189414189048993,-0.006563269629257412,0.01621217603315074,0.007029939969453471,0.00755681682199493,0.027656818688375013,0.0016906265177132583,0.004569439103949335,-0.014732249703577041,0.007364748818673668,0.012440030738742997,-0.007757868173304485,0.016649571180199996,0.006133666482691973,0.0302611645814429,0.013516192603421682,0.00339422643189924,0.0047950659904558435,0.0007730662594678974,-0.025126381759029856,0.018839588850213574,-0.01293842632451582,0.018586057935369923,-0.004264628062512224,-0.02192696489374579,0.01415656650715039,-0.019578157523359382,-0.008294101503043425,0.030318271391032832,0.004583677648238742,-0.017674905637305213,0.015380432837435324,0.03785268933329902,0.00028697253732691205,-0.017260754169170136
2023-04-06,-0.022878098773285938,-0.017831971548249826,-0.0055572161288168585,-0.001557665934499534,-0.01318908584597428,0.0160283004734922,-0.002626952554950829,0.006711539334248335,0.02230612870544681,0.0033151884283016573,0.019106090632624795,0.002487969407116457,0.0036053362457031893,0.01986154209370718,-0.0013188790325274159,-0.0019026125418960694,0.012413548255777826,0.020673812889434314,0.010542473054930014,-0.018879027774415788,-0.009108006247416417,-0.004875158587664753,-0.02420617911098581,-0.021397266529819558,0.009019013120888115,-0.005715919417404508,-0.00046845241435883116,0.010269655787003994,0.005202726657395299,-0.014078805569575735,-0.005687494175514661,0.026616410960603066,-0.011137138572810625,0.015464582163689717,0.0038457606497855736,-0.013681986698137326,-0.016281899678705337,-0.01691180504432035,0.012891822576798821,0.008839219483493727
